,ClientID,AgeEntry,AgeExit,Gender,Race,Ethnicity,Veteran
2940,467296,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2941,362927,48.0,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2942,467633,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2943,264105,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2944,399892,60.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2945,467632,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2946,153324,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2947,396639,47.0,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2948,467782,31.0,31.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2949,462685,56.0,56.0,Male,Client refused (HUD),Client refused (HUD),No (HUD)
2950,183776,22.0,22.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2951,463823,55.0,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2952,460865,38.0,38.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2953,366093,39.0,40.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2954,316160,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2955,183992,47.0,47.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2956,177751,33.0,34.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2957,455254,66.0,66.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2958,419124,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2959,110973,41.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2960,468179,40.0,40.0,Male,Black or African American (HUD),Hispanic/Latino (HUD),No (HUD)
2961,468177,27.0,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2962,279552,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2963,468178,45.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2964,466391,30.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2965,344697,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2966,362889,42.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2967,185474,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2968,468254,18.0,18.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2969,207506,60.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2970,466203,56.0,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2971,258992,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2972,301864,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2973,195489,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2974,395598,50.0,50.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2975,468561,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2976,468562,62.0,62.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2977,168456,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2978,368693,68.0,69.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2979,468756,72.0,72.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Data not collected (HUD)
2980,81173,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2981,224220,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2982,344697,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2983,177187,55.0,55.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2984,468888,45.0,45.0,Male,Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2985,1096,62.0,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2986,445011,21.0,21.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2987,175565,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2988,412231,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2989,449148,47.0,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2990,2054,64.0,65.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2991,215484,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2992,318722,56.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2993,433105,27.0,27.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2994,373728,49.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2995,465084,56.0,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2996,436540,27.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2997,183537,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2998,469497,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2999,303331,58.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3000,444175,27.0,27.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3001,448675,48.0,49.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3002,469496,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3003,463514,44.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3004,81173,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3005,394449,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3006,469689,27.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3007,249912,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3008,469688,56.0,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3009,177800,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3010,380554,52.0,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3011,469821,70.0,70.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3012,337991,67.0,67.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3013,469364,57.0,58.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
3014,198059,72.0,72.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3015,470023,50.0,50.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3016,467782,31.0,31.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3017,318721,57.0,58.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3018,224220,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3019,470290,32.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3020,458135,30.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3021,4347,64.0,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3022,281380,64.0,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3023,274547,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3024,419124,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3025,120778,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3026,160297,51.0,51.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
3027,470402,31.0,32.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3028,423932,61.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3029,177232,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3030,353253,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3031,98566,61.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3032,172866,33.0,33.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3033,419527,54.0,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3034,362887,46.0,46.0,Female,White (HUD),Hispanic/Latino (HUD),Yes (HUD)
3035,286837,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3036,470795,42.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3037,81556,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3038,470794,42.0,42.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3039,464307,49.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3040,429152,32.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3041,470932,37.0,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3042,395939,60.0,60.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3043,465810,53.0,53.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3044,467137,37.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3045,169498,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3046,287048,38.0,38.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
3047,461331,58.0,58.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3048,168637,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3049,450718,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3050,471317,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3051,415735,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3052,344697,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3053,434841,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3054,419124,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3055,471315,33.0,33.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3056,471316,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3057,127847,19.0,19.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3058,471455,37.0,37.0,Male,Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3059,471453,25.0,25.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3060,390892,43.0,43.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3061,471456,27.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3062,471458,37.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3063,417152,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3064,471544,54.0,55.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3065,444974,28.0,28.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3066,451500,21.0,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3067,471542,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3068,444135,24.0,24.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3069,463824,24.0,24.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3070,419375,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3071,316159,53.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3072,75600,42.0,42.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3073,471671,39.0,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3074,419171,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3075,387424,57.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3076,471672,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3077,388135,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3078,219671,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3079,471927,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3080,162032,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3081,281691,29.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3082,472140,25.0,25.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3083,472140,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3084,472573,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3085,339258,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3086,447152,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3087,472732,54.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3088,1097,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3089,415735,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3090,467632,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3091,86177,55.0,55.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3092,452931,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3093,218168,30.0,30.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3094,460137,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3095,473525,55.0,55.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3096,183776,22.0,22.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3097,473521,64.0,64.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3098,415235,41.0,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3099,458275,61.0,61.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3100,463843,57.0,57.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3101,473520,62.0,62.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3102,175551,54.0,54.0,Male,Native Hawaiian or Other Pacific Islander (HUD),Hispanic/Latino (HUD),No (HUD)
3103,458796,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3104,415066,20.0,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3105,427734,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3106,473522,35.0,35.0,Male,Data not collected (HUD),Hispanic/Latino (HUD),No (HUD)
3107,473523,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3108,209331,58.0,58.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
3109,427056,29.0,29.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3110,445699,53.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3111,452582,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3112,461886,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3113,473630,20.0,20.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3114,330916,71.0,71.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3115,473723,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3116,473722,30.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3117,468158,61.0,61.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3118,427639,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3119,474120,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3120,11625,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3121,474121,18.0,19.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3122,198791,39.0,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3123,345932,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3124,474416,50.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3125,474517,31.0,31.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3126,303331,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3127,468757,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3128,219671,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3129,337991,67.0,67.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3130,426301,50.0,51.0,Female,White (HUD),Hispanic/Latino (HUD),No (HUD)
3131,228541,49.0,50.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3132,400528,23.0,23.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3133,474593,18.0,18.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3134,474631,43.0,43.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3135,160957,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3136,474630,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3137,474632,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3138,474633,57.0,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3139,474854,21.0,21.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3140,474856,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3141,474855,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3142,420702,52.0,52.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3143,475087,30.0,30.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3144,473723,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3145,301301,24.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3146,378313,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3147,388135,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3148,364915,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3149,475193,44.0,44.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3150,452246,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3151,419124,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3152,457712,36.0,36.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
3155,466391,30.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3156,466734,20.0,20.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3157,475701,43.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3158,475703,34.0,34.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3159,450718,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3160,147114,40.0,41.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
3161,476015,20.0,20.0,Female,Data not collected (HUD),Hispanic/Latino (HUD),No (HUD)
3162,476012,31.0,31.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
